	item	cnt
8142	B006OG76AG	1
8143	B006OMM8RG	1
8144	B006OR6MHS	1
8145	B006OYK70O	1
8146	B006P05SHO	1
8147	B006P5P0YA	1
8148	B006P5PKLS	1
8149	B006P5RW3M	1
8150	B006P5RWGE	1
8151	B006PKXVAA	1
8152	B006PP404Q	1
8153	B006PP41Q8	1
8154	B006QFR0J2	1
8155	B006QLEPFI	1
8156	B006QO4APA	1
8157	B006QP2QGY	1
8158	B006QP76CI	1
8159	B006QRE2XM	1
8160	B006QRHBRQ	1
8161	B006QRNKOO	1
8162	B006QYSZ6U	1
8163	B006QZ3C30	1
8164	B006R4IQVI	1
8165	B006R4WA5Q	1
8166	B006RD2DMW	1
8167	B006ROJPD6	1
8168	B006SCT0HS	1
8169	B006SM2G1U	1
8170	B006SRSYMU	2
8171	B006SRT5QY	1
8172	B006T0NDEK	1
8173	B006THJIAG	1
8174	B006U0R4KS	1
8175	B006U0X2V8	1
8176	B006U1LUBG	1
8177	B006U32EUK	1
8178	B006UALLXY	1
8179	B006ULENFG	1
8180	B006URAVK6	1
8181	B006URAVWE	1
8182	B006V2RKAY	1
8183	B006VB2W08	1
8184	B006VFLJ4Y	2
8185	B006VOZ1PI	1
8186	B006VSB01I	1
8187	B006W3Z4EQ	1
8188	B006W41WF0	1
8189	B006WAW5TQ	1
8190	B006WFFTTO	1
8191	B006WU1J8E	1
8192	B006X415GK	1
8193	B006X6HHFQ	1
8194	B006X97A8C	1
8195	B006XP69QK	1
8196	B006XX2T7K	1
8197	B006XY32XY	1
8198	B006YBY91K	1
8199	B006YCT5AE	1
8200	B006YTUQ1O	1
8201	B006YTUW2C	1
8202	B006Z6Z7GK	1
8203	B006ZIG2P8	2
8204	B006ZPAXYW	1
8205	B006ZPAYGE	1
8206	B006ZPAYPU	1
8207	B006ZT9FYC	1
8208	B006ZTHGCK	1
8209	B006ZUUUA4	1
8210	B007008FFU	1
8211	B00701PFY8	1
8212	B0070X7SBY	1
8213	B00712LH8E	1
8214	B00713DND0	1
8215	B00719ZPQM	1
8216	B0071D9QFY	1
8217	B0071FIHNO	1
8218	B0071GMBAS	1
8219	B0071MJJM0	1
8220	B0071NQ3QE	1
8221	B0071RNGCO	1
8222	B0071XI25E	1
8223	B007218JZ8	1
8224	B007256VGS	1
8225	B00726075S	1
8226	B007275ODW	1
8227	B0072A4JVW	1
8228	B0072IHSNK	1
8229	B0072J71LI	1
8230	B0072T3X38	1
8231	B00738UVW4	1
8232	B0073DEDZU	1
8233	B0073E4XO0	1
8234	B0073E54KW	1
8235	B0073E588K	1
8236	B0073ESYZO	1
8237	B0073GRDX6	1
8238	B0073HS5YG	1
8239	B0073J5722	1
8240	B0073J7VOE	1
8241	B0073J8BYS	1
8242	B0073U6WZC	1
8243	B0073WJACW	2
8244	B0073XFX9A	1
8245	B0073XSVLM	1
8246	B0073ZNQMY	1
8247	B00741KTN6	1
8248	B00742LUKQ	1
8249	B00748ZPM4	1
8250	B0074CFR28	1
8251	B0074H4C2E	1
8252	B0074H4T22	1
8253	B0074MI964	1
8254	B0074SPXVC	1
8255	B0074ZXLH8	1
8256	B007518EBE	1
8257	B00751DE28	2
8258	B00756GQ64	1
8259	B00757P1PK	1
8260	B0075A71UU	1
8261	B00766HCUM	1
8262	B00767PCDK	1
8263	B00769SDUW	2
8264	B0076CZPVY	1
8265	B0076JPX46	1
8266	B0076R6MN4	3
8267	B0076SOWI0	1
8268	B0076TVUUC	1
8269	B00770KRF4	1
8270	B00770SI3W	1
8271	B00770ZTH0	1
8272	B0077302BU	1
8273	B00776UHG2	1
8274	B007782QHI	1
8275	B0077CLHGK	1
8276	B0077CNTDE	1
8277	B0077DSN7A	1
8278	B0077F854E	1
8279	B0077HYNFM	1
8280	B0077O3L58	1
8281	B0077QKI2A	1
8282	B00780YE7A	1
8283	B0078IRSIY	1
8284	B0078K424A	1
8285	B0078WGYNA	1
8286	B00791QYF8	1
8287	B00794IUC0	1
8288	B00797SCOI	1
8289	B00797Z86I	1
8290	B0079NGSDO	2
8291	B0079NGSIY	1
8292	B007AB5SQI	1
8293	B007ACH8C4	1
8294	B007ADIGRE	1
8295	B007AH5QFU	1
8296	B007AK1L9W	1
8297	B007AM2Z8G	1
8298	B007AOAND8	1
8299	B007AR4ZA2	1
8300	B007B5GZVU	1
8301	B007B8ED3Y	1
8302	B007BGRB58	1
8303	B007BKMGEU	1
8304	B007BL5C3Q	1
8305	B007BLB4QA	1
8306	B007BQBM0S	1
8307	B007BYEF5E	1
8308	B007C2PVVW	2
8309	B007C2PZQ8	1
8310	B007C8ZBKW	1
8311	B007CDENFG	1
8312	B007CEK53E	1
8313	B007CLOOHK	1
8314	B007CNHX7Q	1
8315	B007CNY7DE	1
8316	B007CSF3GO	1
8317	B007CXW53I	1
8318	B007CXY5RC	1
8319	B007D38J3M	1
8320	B007DCCOFW	2
8321	B007EA4UBY	3
8322	B007EBYQMG	1
8323	B007EDF8EE	1
8324	B007EEVE6Y	1
8325	B007EI67YE	1
8326	B007EMFZIE	1
8327	B007EMKC1E	1
8328	B007EYWU5I	1
8329	B007F0ZQHA	1
8330	B007F11ATC	1
8331	B007F2I6MK	1
8332	B007F4SDK8	1
8333	B007F59LGW	1
8334	B007FA55JO	1
8335	B007FDMPWQ	1
8336	B007FFQ2GO	1
8337	B007FLGEW0	1
8338	B007FO8WV8	1
8339	B007FTE2VW	1
8340	B007FZHFN8	1
8341	B007G2MBD4	1
8342	B007G5PBCY	1
8343	B007G77YS6	1
8344	B007G8AN9C	1
8345	B007GCIXQI	2
8346	B007GE7PBA	1
8347	B007GFFGFQ	1
8348	B007H45BSI	1
8349	B007H48V5S	1
8350	B007H6ARMG	1
8351	B007HAE5GQ	1
8352	B007HDYTGE	1
8353	B007HI02CY	1
8354	B007HK7978	1
8355	B007HZ9S7C	1
8356	B007I0KWMQ	1
8357	B007I7YK1S	1
8358	B007IFPYI8	1
8359	B007IFWOO0	1
8360	B007IXD0M2	1
8361	B007J3F98O	1
8362	B007J3F9UC	1
8363	B007J3FAJ2	1
8364	B007J4G1IK	1
8365	B007J7DZDG	1
8366	B007JTLNUQ	1
8367	B007JX1PFK	1
8368	B007K5FDO6	2
8369	B007K6ATQM	1
8370	B007KF1W3M	1
8371	B007KLBYWU	1
8372	B007KM5MA4	1
8373	B007KMYZAM	1
8374	B007KWH8QA	1
8375	B007KYT6SG	1
8376	B007L56FGU	1
8377	B007L6IDMS	1
8378	B007L6OOOO	1
8379	B007LHMGJ8	1
8380	B007LO34HO	1
8381	B007LO4A1S	1
8382	B007LTO17G	1
8383	B007LZ8WXE	1
8384	B007M2ERWQ	1
8385	B007M7FS92	1
8386	B007MD34F6	1
8387	B007MJSZDQ	1
8388	B007MRWZL6	1
8389	B007MY6DAS	1
8390	B007N90IG2	1
8391	B007ND68P8	1
8392	B007NLFWZW	1
8393	B007NLPGXA	1
8394	B007NLPIGU	1
8395	B007NMSOOM	1
8396	B007NQO2QC	1
8397	B007NYT86S	1
8398	B007O0LZQC	1
8399	B007O28K8Q	1
8400	B007OSJOD0	1
8401	B007OWQC54	1
8402	B007OYU57I	1
8403	B007P1TVWU	1
8404	B007P3RTQI	1
8405	B007PESR4K	1
8406	B007PIREOU	1
8407	B007PVHP7S	1
8408	B007PX6MFM	1
8409	B007PY3ZPG	1
8410	B007PZQWZU	1
8411	B007Q4NCZI	2
8412	B007R1OJ98	1
8413	B007R4LDBM	1
8414	B007R630XE	1
8415	B007RE0SE0	1
8416	B007REM4E2	1
8417	B007RGD304	1
8418	B007RKZIZS	1
8419	B007S088F4	2
8420	B007S3PCEG	1
8421	B007SOY098	1
8422	B007SYGR08	1
8423	B007T4WQ5C	1
8424	B007T4WSJQ	1
8425	B007TV7YSE	1
8426	B007U59CMK	1
8427	B007UNSHJ6	1
8428	B007URT7T6	1
8429	B007UUBJ8A	1
8430	B007V67SQA	1
8431	B007VDJSUM	1
8432	B007VKD1V2	1
8433	B007VTRN62	1
8434	B007VW5D2K	1
8435	B007VX0U7C	1
8436	B007W8I97E	1
8437	B007W8S2OE	1
8438	B007WA2HRA	1
8439	B007WB4UUQ	1
8440	B007WPHGD0	1
8441	B007WPM8WO	1
8442	B007WQH7JC	1
8443	B007WR7N2W	1
8444	B007WZIWF6	1
8445	B007XPIWVY	1
8446	B007XPLI4M	1
8447	B007XPU76W	1
8448	B007XQXCNG	1
8449	B007XQXFII	1
8450	B007XTVS84	1
8451	B007XVTR12	1
8452	B007XVTR3K	2
8453	B007XVYSYI	3
8454	B007XXPHKK	1
8455	B007XYLUPU	1
8456	B007YZ5QP8	2
8457	B007YZ5QQM	1
8458	B007Z0O96Y	1
8459	B007Z1I8UQ	2
8460	B007Z1ID5G	1
8461	B007Z6DF2W	1
8462	B007ZC6N6G	1
8463	B007ZDG3WE	1
8464	B007ZDGKOA	1
8465	B007ZGTULW	1
8466	B007ZYL9KY	1
8467	B008054PFI	1
8468	B00806C2JS	1
8469	B0080TG4QW	1
8470	B00816NYFI	1
8471	B0081T2Z50	1
8472	B00829SZ3U	1
8473	B0082A6TOG	1
8474	B0082HDU32	1
8475	B0082M9T0K	1
8476	B0082QFEZ0	1
8477	B00832SYYG	1
8478	B008350NGK	1
8479	B00838E9NU	1
8480	B00839QEXC	1
8481	B0083EZE0G	1
8482	B0083GUMQ0	1
8483	B0083LD87K	1
8484	B0083PYKC8	1
8485	B0083TXZVQ	1
8486	B0083U70U2	1
8487	B0083UX704	1
8488	B0083V5TWW	1
8489	B0083YIUNE	1
8490	B00840LAT8	1
8491	B00840LCAU	1
8492	B00840V27S	1
8493	B0084661FA	1
8494	B00846FJSA	1
8495	B00847LROO	1
8496	B00848UA4G	1
8497	B0084FE62Q	1
8498	B0084IVVJO	1
8499	B0084M88DC	1
8500	B0084Y99MO	1
8501	B008578A98	1
8502	B00857SRSW	1
8503	B00859GJXA	1
8504	B0085MX3SG	1
8505	B0085OHHY0	1
8506	B0085TFIC8	1
8507	B0086SZA9E	1
8508	B0086TZHRI	1
8509	B0086V5TVU	2
8510	B0086XGFTS	1
8511	B0087116IE	1
8512	B00872SY5Q	1
8513	B0087AKHN0	1
8514	B0087BBMBA	1
8515	B0087FMSNM	1
8516	B0087H03AK	1
8517	B0087JHD2Y	1
8518	B0087NHQRC	1
8519	B0087WD172	1
8520	B0088AFRK2	1
8521	B0088B97HA	1
8522	B0088QN870	1
8523	B0088X2ERS	1
8524	B00896PHXC	1
8525	B0089D9TIE	1
8526	B0089DOLY6	1
8527	B0089DOWVI	1
8528	B0089JOTJ2	1
8529	B0089RPUHE	1
8530	B008A2W93G	1
8531	B008A5PFDE	1
8532	B008A6YMFU	1
8533	B008ABSWZG	1
8534	B008AE5RKG	1
8535	B008AWZW6C	1
8536	B008B5HHRK	1
8537	B008B5HJL4	1
8538	B008B9R22G	1
8539	B008BFO5L6	1
8540	B008BIBWVY	1
8541	B008BKEWMI	1
8542	B008BLV77K	1
8543	B008BLWGAM	1
8544	B008C0LZ0Y	1
8545	B008CNPIAE	1
8546	B008CPU4CY	1
8547	B008D1OGW6	1
8548	B008DBZBS4	1
8549	B008DI49GM	1
8550	B008DS4XDG	1
8551	B008DTSKOI	1
8552	B008E2PMC2	1
8553	B008E3ENCG	1
8554	B008EKMR90	1
8555	B008EMBW0I	1
8556	B008EQ1L3W	1
8557	B008EZNY4W	1
8558	B008F08IOM	1
8559	B008F4GAUC	1
8560	B008FMN408	1
8561	B008FMNGT2	1
8562	B008FVQ1B8	1
8563	B008FVQ1O0	1
8564	B008FXCXSG	1
8565	B008G29DWK	1
8566	B008GENMPW	1
8567	B008GI06OS	1
8568	B008GOCE4M	1
8569	B008H7ETRS	1
8570	B008HDZA20	1
8571	B008HFMEE0	1
8572	B008HHTEXW	1
8573	B008HRNT24	1
8574	B008HY65RI	1
8575	B008I6OX4M	1
8576	B008I8VNWK	1
8577	B008I8VXG6	1
8578	B008JA8LTU	1
8579	B008JXY768	1
8580	B008K822SC	1
8581	B008K82HLO	1
8582	B008KDZO8M	2
8583	B008KO05PS	1
8584	B008KZYDC8	1
8585	B008L56NYI	1
8586	B008L56PUU	1
8587	B008L5F1LY	1
8588	B008LDYZ4K	1
8589	B008LIN9FQ	1
8590	B008LO4IY6	1
8591	B008LUSKJY	1
8592	B008LY4DRI	1
8593	B008MBJALY	1
8594	B008N7SUA4	1
8595	B008N8LF82	1
8596	B008NU2YO4	1
8597	B008O3F3D4	1
8598	B008O9FJQO	3
8599	B008ONJWJ0	1
8600	B008OQUWDM	1
8601	B008OR5BNC	1
8602	B008OR99YO	1
8603	B008OSDHXM	1
8604	B008P5YKC6	1
8605	B008POZKJO	1
8606	B008PPV3YE	1
8607	B008QLUTHO	1
8608	B008QVXQ1K	1
8609	B008QZ0SDU	1
8610	B008R5HH38	1
8611	B008RCYEC8	1
8612	B008RCYMY8	1
8613	B008RDI50E	1
8614	B008S1S3UC	1
8615	B008S2N9OQ	1
8616	B008SBMZ9M	1
8617	B008SELU4U	1
8618	B008SK1X8W	1
8619	B008TDBE82	1
8620	B008U2XEL2	2
8621	B008UXDT2A	1
8622	B008V6HEDG	1
8623	B008VFXO72	1
8624	B008VILUSE	1
8625	B008VJDUEA	1
8626	B008VJH654	1
8627	B008VJKYIA	1
8628	B008VNC3GW	1
8629	B008VQ68C4	1
8630	B008VQH3MS	1
8631	B008VTLQ9G	2
8632	B008W1BPVW	1
8633	B008W2U4NQ	1
8634	B008W9IGP2	1
8635	B008WAEONE	1
8636	B008WGDUYM	1
8637	B008WTWKEA	1
8638	B008X05YQY	1
8639	B008XDUAG0	1
8640	B008XFJQT0	1
8641	B008Y2R3N8	1
8642	B008Y45I38	1
8643	B008Y9YHJE	1
8644	B008YCRII8	1
8645	B008YNAMM6	1
8646	B008YPZQCU	1
8647	B008YVPNPO	1
8648	B008YWF7OU	2
8649	B008YX7S8W	1
8650	B008Z4EJ7I	1
8651	B008ZB5E2K	1
8652	B008ZV21H6	1
8653	B008ZXOAN2	1
8654	B008ZXZ7K2	1
8655	B00902BPUS	1
8656	B0090M5H6Q	1
8657	B0090T7T4C	1
8658	B0090UGICA	1
8659	B0090X91S0	1
8660	B0090X9GI0	1
8661	B0090X9I06	1
8662	B009124AAO	1
8663	B00913B5DI	1
8664	B00917OUJK	1
8665	B00919IEJA	1
8666	B0091CC1OG	1
8667	B0091HDEZ6	1
8668	B0091I20E6	1
8669	B0091IRAJ6	1
8670	B0091ISH84	1
8671	B0091JNZR6	1
8672	B0091JO14M	1
8673	B0091KZ3I4	1
8674	B0092618BS	1
8675	B0092ECRMO	1
8676	B00930W754	1
8677	B00931Y6PC	1
8678	B00935IAGO	1
8679	B0093CHG4E	1
8680	B0093H9D5E	1
8681	B0093IRNYG	1
8682	B00942SM9G	1
8683	B009436FEY	1
8684	B00943PKYA	1
8685	B00946FSJ4	1
8686	B0094AZJ94	1
8687	B0094AZK5M	1
8688	B0094GLESS	2
8689	B0094H8H7I	1
8690	B0094Q0UA6	1
8691	B0094UEGU2	1
8692	B0094VP2S6	1
8693	B0094X2066	2
8694	B0094X227I	2
8695	B0095D1CM8	2
8696	B0095G1T9G	1
8697	B0095I6RMI	1
8698	B0095KIYTK	1
8699	B009614UKK	1
8700	B0096315WO	1
8701	B00964RX7Y	1
8702	B0096628J0	1
8703	B0096DK1J2	1
8704	B0096DO6IE	1
8705	B0096EEU84	1
8706	B0096KENEO	1
8707	B0096LOZUK	1
8708	B0096NCVAE	1
8709	B0096PLB9O	1
8710	B0096S1F9W	1
8711	B0096YF2HC	1
8712	B00971HQ6Y	1
8713	B0097550XG	1
8714	B00979Q7AM	1
8715	B00979YWFY	1
8716	B0097B2LPU	1
8717	B0097CW6SG	1
8718	B0097DKT6Q	1
8719	B0097MGEWK	1
8720	B0098960K8	1
8721	B0098DWTGS	1
8722	B0098G8F5E	1
8723	B0098LH1P4	1
8724	B0098LJ3YG	1
8725	B0098OVN9G	2
8726	B0098QPPL6	1
8727	B0098UU6XO	1
8728	B0098VF430	1
8729	B0098W8EXG	1
8730	B00990I3D8	1
8731	B009972XQY	1
8732	B009994R7K	1
8733	B0099DPO6Y	1
8734	B0099F0H96	1
8735	B0099F0XPY	1
8736	B0099HP4OC	1
8737	B0099L0WHW	1
8738	B0099RISWM	1
8739	B0099RW526	1
8740	B0099WQ7LQ	1
8741	B0099YYT4Q	1
8742	B0099ZS6XK	1
8743	B009A5TLEC	1
8744	B009A5TPAW	1
8745	B009A8G35Y	1
8746	B009ACK5JA	1
8747	B009AEUXQS	1
8748	B009AFY4BC	1
8749	B009AGXH64	1
8750	B009AMDYVQ	1
8751	B009APQGMW	1
8752	B009B7F6DO	1
8753	B009B7M524	1
8754	B009B7U9M2	1
8755	B009CA07N4	1
8756	B009CCRL6I	1
8757	B009CDXXJQ	1
8758	B009CGBOIU	1
8759	B009CIJ17E	1
8760	B009CZE5AA	1
8761	B009D4F88S	1
8762	B009D64S78	1
8763	B009D77RMA	1
8764	B009D958FG	1
8765	B009DHEDHM	1
8766	B009DJCQIS	1
8767	B009DQBAWY	1
8768	B009E8NUHY	1
8769	B009E9G728	1
8770	B009ELOLUQ	1
8771	B009EWL00O	1
8772	B009F7OQ7C	1
8773	B009F7OT38	1
8774	B009F7OXCA	1
8775	B009FRSH6S	1
8776	B009FV88PY	1
8777	B009G3WYYM	1
8778	B009G5VWH0	1
8779	B009GERJFA	1
8780	B009GES0NU	1
8781	B009GJG5Y6	1
8782	B009GLH0F2	1
8783	B009GLHI7C	1
8784	B009GLR08O	1
8785	B009GQGK12	1
8786	B009H0L9CM	1
8787	B009H72I3Y	1
8788	B009IKE8YM	1
8789	B009IS56OA	1
8790	B009IUGH1E	1
8791	B009J9CVPA	1
8792	B009JM2Q1Q	2
8793	B009K4E4ZE	1
8794	B009KOOB6Q	1
8795	B009KP6XFC	1
8796	B009KU344A	1
8797	B009KY1UJC	1
8798	B009L5IWDC	1
8799	B009L8159C	2
8800	B009M2T0L2	1
8801	B009M73EAU	1
8802	B009MLPSPA	1
8803	B009MSBSAM	1
8804	B009NN47LS	1
8805	B009NOUSGU	1
8806	B009OCZ84I	1
8807	B009OJFK94	1
8808	B009OKPQXI	1
8809	B009OZVGK0	1
8810	B009P3MOF2	1
8811	B009P8ARHY	1
8812	B009PA1S52	1
8813	B009QUZWWQ	1
8814	B009QZ30FM	1
8815	B009R0R71E	1
8816	B009R6J8RY	2
8817	B009R73JV4	1
8818	B009RR32DO	1
8819	B009RTGBIA	1
8820	B009S4GV2K	1
8821	B009S9G51M	1
8822	B009SGJ8AK	1
8823	B009SHV6GI	1
8824	B009T07DCA	1
8825	B009T3SH7M	1
8826	B009T45XDW	1
8827	B009TB1DTS	1
8828	B009TB4I68	1
8829	B009TCYJP2	1
8830	B009V14PXC	1
8831	B009VE38CI	3
8832	B009VGOLV8	1
8833	B009VN1LSC	2
8834	B009VU914Q	1
8835	B009VURV16	1
8836	B009VZR2CE	1
8837	B009W7HY56	1
8838	B009XDQL94	1
8839	B009XDR0NK	1
8840	B009YDZOIW	1
8841	B009YLBEWE	1
8842	B009YLJZ1G	1
8843	B009YM2KLW	1
8844	B009YRC5E4	1
8845	B009YS8IYY	1
8846	B009YZT2UQ	1
8847	B009Z3YVYY	1
8848	B009Z5AO4I	1
8849	B009Z5AWV8	1
8850	B009Z8JQZ8	1
8851	B009ZGVT00	1
8852	B009ZOQVE6	1
8853	B009ZT1QVE	1
8854	B009ZTUFP2	1
8855	B00A0I8GLM	1
8856	B00A0QOVXQ	1
8857	B00A0U07S0	1
8858	B00A1AQJAO	1
8859	B00A1T6R8O	1
8860	B00A1XA768	1
8861	B00A219DM8	1
8862	B00A21CKO6	1
8863	B00A3FGI5I	1
8864	B00A3HKBHW	3
8865	B00A3VZF5Q	1
8866	B00A3W8EIU	2
8867	B00A3YPG84	1
8868	B00A4274QC	1
8869	B00A4WK2B6	1
8870	B00A64JALU	1
8871	B00A65MXWM	1
8872	B00A671ODO	1
8873	B00A6CP11A	1
8874	B00A6MQEFC	1
8875	B00A6SO1OM	1
8876	B00A6TBITM	1
8877	B00A6Y1U9K	4
8878	B00A733G1A	1
8879	B00A73SIHW	1
8880	B00A74ZTN2	1
8881	B00A77VGPO	1
8882	B00A7O1A76	1
8883	B00A7UXTGK	1
8884	B00A7WJNNQ	1
8885	B00A850RIW	1
8886	B00A850S5E	1
8887	B00A850SMM	1
8888	B00A88EP6Y	1
8889	B00A88FNOW	1
8890	B00A8BLJ1K	1
8891	B00A8DJ06O	1
8892	B00A8E31JK	1
8893	B00A8E36BS	1
8894	B00A8E5GI4	1
8895	B00A8EFKQW	1
8896	B00A8HOX3K	1
8897	B00A8HOX4E	1
8898	B00A8HOYMU	1
8899	B00A8PSW0W	2
8900	B00A8UT56W	1
8901	B00A8VJB2E	1
8902	B00A8VJBOC	1
8903	B00A8WMDUU	1
8904	B00A92Y0Q4	1
8905	B00A95QWGM	1
8906	B00A9DI3Q6	1
8907	B00A9TATIA	1
8908	B00A9WRH3M	1
8909	B00AA0MXAU	1
8910	B00AA0XW0U	1
8911	B00AA185J2	1
8912	B00AA6F9PA	1
8913	B00AAHIRKS	1
8914	B00AAOJ142	1
8915	B00AAORNHO	1
8916	B00AAS888S	1
8917	B00AASRD7K	1
8918	B00AATE9IU	1
8919	B00AB0AX4C	1
8920	B00ABA0ZNG	1
8921	B00ABA0ZNQ	1
8922	B00ABA0ZOA	2
8923	B00ABA7OK8	1
8924	B00ABGN04Q	1
8925	B00ABZY2L2	1
8926	B00AC36784	1
8927	B00ACIFF0A	1
8928	B00ACIFM94	1
8929	B00ACIFZ50	1
8930	B00ACO8R2M	1
8931	B00ADCB7C0	1
8932	B00ADI0KOK	1
8933	B00ADNLT8G	1
8934	B00ADYX4JM	1
8935	B00AE1TWE0	1
8936	B00AE671FC	1
8937	B00AEA0M4U	1
8938	B00AEISSHA	1
8939	B00AETVUC4	1
8940	B00AFU4EMA	1
8941	B00AFYEBLK	1
8942	B00AFYECNM	1
8943	B00AFYK50Q	1
8944	B00AFZDYIA	1
8945	B00AG3A2J0	1
8946	B00AGQMDM6	1
8947	B00AGZUEGO	1
8948	B00AHAJ82E	1
8949	B00AHAJGXK	1
8950	B00AHAJGXU	1
8951	B00AHSOYU2	1
8952	B00AHXIC96	1
8953	B00AI1W590	1
8954	B00AIK3OAK	1
8955	B00AITW5J2	1
8956	B00AITWPGK	1
8957	B00AITWQXC	1
8958	B00AITWSZ8	1
8959	B00AJ0ED68	1
8960	B00AJ2K4DW	1
8961	B00AJ2YYZ6	1
8962	B00AJ4DXZG	1
8963	B00AJLJ0H4	1
8964	B00AJNANQO	1
8965	B00AKIPBNS	1
8966	B00AKIVBU0	1
8967	B00ALV6HUA	1
8968	B00ALVDQRM	1
8969	B00AM16VIC	1
8970	B00AM482O0	2
8971	B00AM7FBKU	1
8972	B00AMIQ64E	1
8973	B00AMMA3DU	1
8974	B00AMQMMEO	1
8975	B00AMQPVFQ	2
8976	B00AN7T7HC	1
8977	B00ANNGYOU	1
8978	B00AO1206C	1
8979	B00AO73R9U	1
8980	B00AO7ZTZK	1
8981	B00AOCVJMC	1
8982	B00AOD8EOM	1
8983	B00AONWCUY	1
8984	B00AP311JQ	1
8985	B00APRK8NM	1
8986	B00APUOJSO	1
8987	B00APVXSM6	1
8988	B00AQ7JBRA	1
8989	B00AQ86QKE	1
8990	B00AQAI2KE	1
8991	B00AQFDVAU	1
8992	B00AQOVWSY	1
8993	B00AR05D7I	2
8994	B00AR2LO38	1
8995	B00AR590NG	1
8996	B00AR7FEIY	1
8997	B00ARAQVAQ	1
8998	B00ARAQXBI	1
8999	B00ARCOH6O	1
9000	B00ARGDD6K	1
9001	B00ARNQQ0I	2
9002	B00AROE6BI	1
9003	B00AROEQAO	1
9004	B00AROEXVG	1
9005	B00AROH16U	1
9006	B00ARQW0NM	1
9007	B00ARQW0NW	1
9008	B00ARQW0Z0	1
9009	B00ARY9BQ8	1
9010	B00ASJ925W	3
9011	B00ASSR264	1
9012	B00AT305LM	1
9013	B00ATH9N16	1
9014	B00ATJHMQ2	1
9015	B00ATX7I9Y	1
9016	B00ATZT0ES	1
9017	B00AU5L5Q8	1
9018	B00AU6EAWS	1
9019	B00AU6N8YE	1
9020	B00AUCDIAC	1
9021	B00AUDIZ5E	1
9022	B00AV8XBGG	1
9023	B00AVBFH9M	1
9024	B00AW47OIA	1
9025	B00AW5PK8A	1
9026	B00AW5YFQ8	1
9027	B00AW6YQVQ	1
9028	B00AW83NKE	1
9029	B00AWMU1Q4	1
9030	B00AWNUHB2	1
9031	B00AWO9MH6	1
9032	B00AXI9WEE	1
9033	B00AXI9WFS	1
9034	B00AXI9X20	1
9035	B00AY1ALTU	1
9036	B00AY1CT4U	1
9037	B00AY1LP5O	1
9038	B00AY1RVPC	1
9039	B00AYCZCTI	1
9040	B00AYE0O1M	1
9041	B00AYEV088	1
9042	B00AYNERYI	1
9043	B00AYPD4U4	1
9044	B00AYQS6FG	1
9045	B00AYRJD02	1
9046	B00AZ6P8BK	1
9047	B00AZBOSNO	1
9048	B00AZHD2IU	1
9049	B00AZHFTNQ	1
9050	B00AZNMTUQ	1
9051	B00AZORL4Y	1
9052	B00AZQGZVM	1
9053	B00AZQH3U4	1
9054	B00B01NR6C	1
9055	B00B01Z15C	1
9056	B00B09BV7Q	2
9057	B00B0DWB7G	1
9058	B00B0DWCQG	1
9059	B00B0FT1CW	2
9060	B00B0FV4FE	2
9061	B00B0I2DBK	1
9062	B00B0ONNZO	1
9063	B00B0WXIX8	1
9064	B00B1JLA76	1
9065	B00B1N0R6C	1
9066	B00B1NZN5M	1
9067	B00B1PDPAK	1
9068	B00B1Z6EPS	1
9069	B00B25SCVG	2
9070	B00B25SDTM	2
9071	B00B2D5RB6	1
9072	B00B2HI4BW	1
9073	B00B2QEN90	1
9074	B00B2V6CJO	1
9075	B00B2VLWXA	1
9076	B00B2XQSI2	1
9077	B00B2ZZPPW	1
9078	B00B2ZZTH6	1
9079	B00B301MPI	1
9080	B00B39KSUO	1
9081	B00B3L7PH6	1
9082	B00B3Q6JGE	1
9083	B00B3QT5TW	1
9084	B00B3Y9OJA	1
9085	B00B3YT030	1
9086	B00B40C9QS	1
9087	B00B43PB7Y	1
9088	B00B44B7LC	1
9089	B00B48ISLU	1
9090	B00B4GO7Q2	1
9091	B00B4JMPY0	1
9092	B00B4S10CO	1
9093	B00B4SDGPS	1
9094	B00B4WISY8	1
9095	B00B4Y360M	1
9096	B00B4ZG7K2	1
9097	B00B52J6G6	1
9098	B00B55LIZK	1
9099	B00B5E9XH6	1
9100	B00B5F02ZW	1
9101	B00B5LIE4C	1
9102	B00B5NCOGO	1
9103	B00B5WD202	1
9104	B00B5WDMIE	1
9105	B00B60GVO2	1
9106	B00B6DQ5CM	1
9107	B00B6E7GW4	1
9108	B00B6E7QYW	1
9109	B00B6S85JS	1
9110	B00B6SLFMC	1
9111	B00B73JISE	1
9112	B00B74QMZA	1
9113	B00B7CZI2K	1
9114	B00B7FN7GQ	1
9115	B00B7K51E2	1
9116	B00B7LV8V6	1
9117	B00B7N5J14	1
9118	B00B7Q8IC8	1
9119	B00B7RU35M	1
9120	B00B7SH5MU	1
9121	B00B7YJ7NE	1
9122	B00B7YPJN6	1
9123	B00B81I7HI	2
9124	B00B89JUNK	1
9125	B00B89LZ4C	1
9126	B00B89ORI8	1
9127	B00B8CBBM0	1
9128	B00B9PBMFM	1
9129	B00BAL2ECU	1
9130	B00BASA99S	1
9131	B00BAWXDJM	1
9132	B00BAZ38HQ	1
9133	B00BBLCY5G	1
9134	B00BBRWYUU	1
9135	B00BBT71SI	1
9136	B00BBUCCKO	1
9137	B00BBVEATO	2
9138	B00BBVZAYS	1
